unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,source,date,target_l1,sample_score,score_reasons,sampling_reason
_dedd119b6879_u002,"楊志良說女性25至29歲是生育的最佳時機,但台灣25至29歲未嫁未娶占80%,30至34歲也有一半沒結婚,更引述國健署統計,稱「我們台灣女性超過30歲就沒用了!所以吳思瑤快50歲了,這輩子絕子絕孫啦!快50歲了,不可能生了!」 《TVBS》提醒您勇敢說不:◎尊重身體自主權,遇到性騷擾勇於制止、勇敢說不,請撥打113、110◎現代婦女基金會 性侵害防治服務專線02-7728-5098分機7◎婦女救援基金會 02-2555-8595◎勵馨基金會諮詢專線 02-8911-5595/性騷擾專線04-2223-9595 楊志良稱「家暴是因沒法修理蔡英文」又扯習近平 府方譴責:應向社會道歉 楊志良再引用蔡琴名曲 酸男記者「精蟲不行」、女性生殖能力低到要凍卵 北部、東北部濕涼 明日氣溫回升!",claim,"張斯綱昨晚到北市北投天母進行廟口開講,邀請楊志良站台助講,孰料楊志良談到國內不婚不生的議題時再度失言,且藍綠女性政治人物一起遭殃。",吳德榮曝跨年晴朗早晚冷 本文由《鏡週刊》授權提供 2023國內外10大新聞哪個議題最有感?,[],[],False,,01_Ho_tvbs_news.csv,2023-12-29 08:44:00,L1-14,3.8,l2_L2-05|has_speaker|has_target|claim,l1_gap_filling
_fdac5759ff88_u001,"如果真的是,根據總統副總統選舉法規定,可能會喪失參選資格。",context,"在民眾黨副總統參選人吳欣盈國籍被檢視後,曾經擁有美國籍的民進黨副總統參選人蕭美琴,也成了被檢視的對象,藥師林士峰在臉書貼上2002年蕭美琴放棄美籍,拿到中華民國身分證的新聞截圖,網友就質疑蕭美琴是不是曾申請回復國籍?","2024總統大選倒數、候選人、民調分析盡在TVBS 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 快來下載TVBS新聞APP,天天打卡抽咖啡 2024龍年運勢全預測!",[],[],False,,01_Ho_tvbs_news.csv,2023-12-02 19:43:00,L1-14,3.8,boundary_semantic|has_speaker|has_target,l1_gap_filling
_e884c9a99ea8_u002,"以及蔡政府8年的執政成績,比前一個8年的成績更為亮眼。",context,"還有賴清德在擔任台南市長期間,成績獲得人民肯定;","但她也強調至今仍有一些問題,並沒有獲得立即性的解決,「這幾年的執政還是有進步的空間。」 2024總統大選倒數、候選人、民調分析盡在TVBS 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 快來下載TVBS新聞APP,天天打卡抽咖啡 2024十二生肖運勢搶先看 「這生肖」把握前途無量的一年 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?",[],[],False,,02_Ke_tvbs_news,2023-12-12 21:27:00,L1-14,3.8,boundary_semantic|has_speaker|has_target,l1_gap_filling
_88bf70726c8a_u014,"各政黨抽籤號次:1號 小民參政歐巴桑聯盟2號 台灣綠黨 依中選會發布的選舉制度簡介顯示,不分區立委的候選人應由政黨申請登記,但申請登記之政黨須符合下列資格條件之一: 1.最近1次總統、副總統選舉,其所推薦候選人總得票數達該次選舉有效票2%以上。",context,政黨票有哪些黨可以投?,"2.最近3次不分區立委選舉得票率,曾達2%以上。",[],[],True,,02_Ke_tvbs_news,2024-01-09 17:14:00,L1-14,3.8,l2_L2-09|has_speaker|has_target|procedural|good_length,l1_gap_filling
_fdac5759ff88_u001,"如果真的是,根據總統副總統選舉法規定,可能會喪失參選資格。",context,"在民眾黨副總統參選人吳欣盈國籍被檢視後,曾經擁有美國籍的民進黨副總統參選人蕭美琴,也成了被檢視的對象,藥師林士峰在臉書貼上2002年蕭美琴放棄美籍,拿到中華民國身分證的新聞截圖,網友就質疑蕭美琴是不是曾申請回復國籍?","2024總統大選倒數、候選人、民調分析盡在TVBS 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 快來下載TVBS新聞APP,天天打卡抽咖啡 2024龍年運勢全預測!",[],[],False,,02_Ke_tvbs_news,2023-12-02 19:43:00,L1-14,3.8,boundary_semantic|has_speaker|has_target,l1_gap_filling
_dedd119b6879_u002,"楊志良說女性25至29歲是生育的最佳時機,但台灣25至29歲未嫁未娶占80%,30至34歲也有一半沒結婚,更引述國健署統計,稱「我們台灣女性超過30歲就沒用了!所以吳思瑤快50歲了,這輩子絕子絕孫啦!快50歲了,不可能生了!」 《TVBS》提醒您勇敢說不:◎尊重身體自主權,遇到性騷擾勇於制止、勇敢說不,請撥打113、110◎現代婦女基金會 性侵害防治服務專線02-7728-5098分機7◎婦女救援基金會 02-2555-8595◎勵馨基金會諮詢專線 02-8911-5595/性騷擾專線04-2223-9595 楊志良稱「家暴是因沒法修理蔡英文」又扯習近平 府方譴責:應向社會道歉 楊志良再引用蔡琴名曲 酸男記者「精蟲不行」、女性生殖能力低到要凍卵 北部、東北部濕涼 明日氣溫回升!",claim,"張斯綱昨晚到北市北投天母進行廟口開講,邀請楊志良站台助講,孰料楊志良談到國內不婚不生的議題時再度失言,且藍綠女性政治人物一起遭殃。",吳德榮曝跨年晴朗早晚冷 本文由《鏡週刊》授權提供 2023國內外10大新聞哪個議題最有感?,[],[],False,,02_Ke_tvbs_news,2023-12-29 08:44:00,L1-14,3.8,l2_L2-05|has_speaker|has_target|claim,l1_gap_filling
_a71706df5949_u003,"「大學姐」林筱淇是國立中興大學企業管理博士,曾任台中市政府有給職顧問兼台中市影視發展基金會執行長、台中市觀光旅遊局局長兼市府發言人、台北市政府副發言人、悠遊卡公司發言人、2014年及2018年台北市市長柯文哲競選辦公室發言人,學經歷豐富也有施政的實務經驗,",context,"林筱淇證實,已經有多名觀光產業的意見領袖連署,希望民眾黨將她列入不分區立委安全名單,尤其她曾任職台中市觀光旅遊局局長,而且台中市是第二大城,服務業占比全國最高,希望有城市代言人為地方發聲。","不過林筱淇也指出,柯文哲曾徵詢她參選區域立委的意願,但因家人不同意,因此改爭取不分區立委,挑戰在明年大選之後成功進入國會。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,,02_Ke_tvbs_news,2023-06-28 19:09:00,L1-14,3.3,l2_L2-03|has_speaker|has_target|good_length,l1_gap_filling
_912969412881_u007,"一方面參加世大運為國家隊提供杭州亞運會的賽前調整機會,另一方面則提供奧運國家儲訓選手累積國際參賽經驗及自信。",context,"(圖/中華民國體操協會提供) 體育署指出,今年也希望複製2017年臺北世大運以來的成果;","因此,特別期許選手透過世大運階段的洗禮,累積國際綜合性賽會的參賽經驗,為接續而來的2023杭州亞運及2024巴黎奧運奠定成功的基礎。",[],[],False,,01_Ho_tvbs_news.csv,2023-06-01 16:35:00,L1-14,3.3,l2_L2-10|has_speaker|has_target|good_length,l1_gap_filling
_a46a7aeff80d_u001,"對此,前副總統呂秀蓮今(6日)表示,「理財的能力」是對從政者的重要要求,建議行政院開記者會釋疑,不要「抓一點點來談」誤導民眾。",claim,"前瞻基礎建設計畫近日成為朝野攻防焦點,總統蔡英文昨強調,前瞻計畫為台灣的發展打下扎實基礎,自己絕對沒有債留子孫,還提到前總統馬英九、前前任總統陳水扁留下的債務大概是新台幣1兆4千億到1兆7千億。",總統蔡英文。,[],[],False,,01_Ho_tvbs_news.csv,2023-08-06 17:26:00,L1-14,3.3,has_speaker|has_target|claim|good_length,l1_gap_filling
_8508c2f424de_u000,"國民黨佈局2024立委選戰,在台中市派出3位帥哥刺客參戰,分別是現任市議員黃健豪、羅廷瑋,以及藍營幕僚世代出身的廖偉翔,盼能力抗民進黨現任立委中,奪回失去的立委席次,由於3人年輕、外型、形象佳,在當地有著「花美男戰隊」之稱,其中市議員黃馨慧兒子廖偉翔,某次幫媽媽站路口輔選時,還被鄉親認成台北市長蔣萬安,自此有了「台中蔣萬安」稱號。",claim,,"廖偉翔外型帥氣,也被鄉親說是「台中蔣萬安」。","[{""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""藍營"", ""party"": ""KMT""}]",[],False,,01_Ho_tvbs_news.csv,2023-06-25 15:19:00,L1-14,3.3,has_speaker|has_target|claim|good_length,l1_gap_filling
_e818d6d91a66_u002,"劉家昌5日在臉書指出,當年前總統馬英九批評時任總統陳水扁,民調低到剩18%沒資格當總統,但輪到馬英九民調跌落時仍繼續做,如今國民黨民調又跌至此,劉說:「你們好意思一而再的羞辱中華民國嗎?該把中華民國還給人民自主吧。」 更多新聞:「民眾不想聽侯友宜說話」 陳玉珍點破原因:回答千篇一律 資深音樂人劉家昌。",claim,"此前,資深音樂人兼超級韓粉劉家昌表示,看到侯民調18%的藍營支持者都茫然沮喪,要他發聲明要求,「國民黨退出這次中華民國總統的選舉」。",(圖/TVBS資料畫面) 更多新聞:尷尬!,"[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,01_Ho_tvbs_news.csv,2023-06-07 17:40:00,L1-14,3.3,has_speaker|has_target|claim|good_length,l1_gap_filling
_0665bace3ef8_u006,"2. #網路攻擊:中國駭客的能力非常強,高於世界平均,而資安不是只有政府要做,是全民都要做。",context,"目前民間的力量偏弱,無法造成壓力。","目前台灣這一塊來說,大家對於資安的不設防可說是突破天際。",[],[],False,,01_Hou_X_datasets,2023-11-02 22:17:00,L1-14,1.8,has_speaker|has_target,l1_gap_filling
