id,candidate,party,source_type,date,sentence,L1_label,L1_reasoning,L2_labels,L2_reasoning,spans,content_frames,style_markers,ideological_phrases,confidence,uncertain_boundary,error,batch
1214,柯文哲,TPP,news,2023/8/31 21:17,"對於中國國家主席習近平可能在2027年出兵武統台灣,他表示,擁有武統的「能力」和會不會這麼做,是兩回事,中國必須考慮武統台灣要付出的代價,例如可能受到國際經濟制裁的高昂成本。",L1-03,文本核心在分析中國對台動武的潛在風險與成本，聚焦於軍事衝突與國際制裁等安全威脅,L2-07|L2-08,L2-07體現在建構武統作為系統性危機，L2-08體現在將中國設定為具有主觀惡意的威脅源,中國國家主席習近平可能在2027年出兵武統台灣|中國必須考慮武統台灣要付出的代價|可能受到國際經濟制裁的高昂成本,軍事衝突風險分析|成本效益計算|國際制裁後果,客觀分析語氣|威脅評估導向,武統台灣|出兵武統,high,,,round2
1215,柯文哲,TPP,news,2023/5/23 21:51,"侯友宜表示,現在是多元化的社會,新北市在市府團隊努力、市民的支持下,已經是國際化的大城市,共同努力,在工作崗位上扮演好自己的角色,不分你我團結在一起,守護新北市民,讓新北市變得更好、更安全。",L1-14,文本核心在呼籲市民團結合作、各司其職，共同守護城市安全與發展，屬於團結號召框架,L2-12|L2-14,強調市民在工作崗位扮演好角色體現公共責任感，直接呼籲不分你我團結在一起屬於團結號召,"在工作崗位上扮演好自己的角色|不分你我團結在一起|守護新北市民,讓新北市變得更好、更安全",市民責任分工|城市共同守護|團結合作價值,呼籲性語言|集體責任表述|正向激勵語氣,扮演好自己的角色|不分你我團結在一起|守護新北市民,high,,,round2
1216,柯文哲,TPP,news,2023/12/22 21:01,"吳欣盈說,主權基金可以支撐台灣未來的繁榮,是給人民最好的禮物,政府要相信專業,學習國際經驗,用決心和執行力面對未來挑戰。",L1-01,文本核心在討論主權基金作為經濟發展工具，強調其對台灣繁榮的支撐作用,L2-13|L2-12,L2-13體現在描繪主權基金支撐未來繁榮的願景，L2-12體現在呼籲政府承擔專業治理責任,"主權基金可以支撐台灣未來的繁榮|政府要相信專業,學習國際經驗|用決心和執行力面對未來挑戰",經濟發展願景|專業治理訴求|國際經驗借鑑,願景式表述|政策性呼籲|積極行動導向,支撐台灣未來的繁榮|相信專業|面對未來挑戰,high,,,round2
1217,赖清德,DPP,news,2023/12/14 12:55,"這是蕭美琴獲副總統提名後首次接受外媒專訪,訪問間蕭美琴除了闡述「戰貓外交」的哲學,也針對台灣的國際處境、台美關係、國防安全及國內政治議題提出答覆,向《經濟學人》強調未來民進黨執政將帶來穩健、負責任且努力解決問題的核心立場。",L1-08,文本核心在闡述政黨執政後的政策立場與外交哲學，聚焦於政策制定與評估層面,L2-01|L2-04,L2-01體現在將台灣作為國際行為主體討論外交關係，L2-04體現在通過外媒專訪塑造國際合法性,闡述「戰貓外交」的哲學|針對台灣的國際處境、台美關係、國防安全及國內政治議題提出答覆|強調未來民進黨執政將帶來穩健、負責任且努力解決問題的核心立場,外交政策闡述|國際處境分析|執政立場宣示,權威性表述|政策導向語言|立場明確化,戰貓外交|穩健負責任|解決問題的核心立場,high,,,round2
1218,赖清德,DPP,news,2023/7/27 13:29,"陳世凱表示,台灣是民主防線的最前緣,具有重要的關鍵地位,蔡英文總統這幾年來,堅定國家立場,遇到壓力不屈服的原則帶領執政團隊,和全體國人一起打拚,讓台灣成為國際重要的良善力量,也得到國際社會更多的信任與支持,這點有目共睹,相信特定媒體的刻意操作,改變不了這個事實。",L1-09,文本核心在論述蔡英文執政對台灣國際地位與信任度的政治影響，強調特定媒體操作無法改變此政治成果,L2-01|L2-15|L2-11,L2-01體現在將台灣建構為民主防線主體，L2-15強調民主價值定位，L2-11展現對國際成就的自豪感,"台灣是民主防線的最前緣|堅定國家立場,遇到壓力不屈服的原則帶領執政團隊|讓台灣成為國際重要的良善力量,也得到國際社會更多的信任與支持",民主防線定位|堅定國家立場|國際良善力量建構,正面肯定語氣|防禦性論述|成就宣示,民主防線|堅定國家立場|國際良善力量,high,,,round2
1219,赖清德,DPP,news,2023/6/16 12:35,"劉櫂豪強調,這幾年來,國際上因為烏俄戰爭引發的原物料高漲、中共文攻武嚇軍機軍艦干擾不斷,加上疫情影響造成的經濟影響,面對嚴峻的國內外形勢,必須要有立場堅定,堅持台灣主權,而且具有能力與經歷的總統來帶領大家。",L1-03,文本主要描述烏俄戰爭、中共軍機軍艦干擾等安全威脅，強調面對嚴峻形勢需要強有力的領導,L2-07|L2-08|L2-01,L2-07因描述系統性危機，L2-08因將中共設定為共同敵人，L2-01因強調台灣主權與總統領導,"中共文攻武嚇軍機軍艦干擾不斷|面對嚴峻的國內外形勢|堅持台灣主權,而且具有能力與經歷的總統來帶領大家",安全威脅論述|領導能力要求|主權維護,危機渲染|敵意建構|權威呼籲,中共文攻武嚇|堅持台灣主權|帶領大家,high,,,round2
1220,赖清德,DPP,news,2023/12/4 23:35,"蕭美琴指出,民進黨執政8年的經濟表現,在各種國際評比有亮眼成績,但不是每個人都能享受到經濟成長的果實,如何讓更多人受到照顧、資源更妥適分配,還有很多精進空間;",L1-05,文本核心在討論經濟成長果實的分配不均問題，強調需要讓更多人受到照顧和資源更妥適分配，聚焦社會資源分配的公平性,L2-09|L2-05,L2-09體現在以國際評比作為比較基準，L2-05體現在對民進黨執政8年經濟表現的歷史詮釋與意義建構,不是每個人都能享受到經濟成長的果實|如何讓更多人受到照顧、資源更妥適分配|在各種國際評比有亮眼成績,經濟成長分配不均|國際評比表現|資源分配改革,建設性批評|客觀評估|政策改進導向,經濟成長的果實|資源更妥適分配|國際評比有亮眼成績,high,,,round2
1221,侯友宜,KMT,news,2023/6/25 17:18,"侯友宜說,民進黨近8年的執政,將台海推向兵凶戰危,不只讓人民擔憂,更是害怕,就連國際雜誌「經濟學人」都評價台灣是世界上最危險的地方。",L1-03,文本核心在描述台海安全威脅與人民恐懼，聚焦於軍事衝突風險與國際評價的危險性,L2-07|L2-08,L2-07體現在建構台海兵凶戰危的系統性危機，L2-08體現將民進黨設定為製造危險的共同敵人,"將台海推向兵凶戰危|讓人民擔憂,更是害怕|經濟學人都評價台灣是世界上最危險的地方",執政導致安全惡化|國際媒體認證危險|人民恐懼情緒,指控性論述|危機渲染|權威引用,兵凶戰危|世界上最危險的地方,high,,,round2
1222,赖清德,DPP,news,2023/6/16 12:52,"劉櫂豪強調,這幾年來,國際上因為俄烏戰爭引發的原物料高漲、中國文攻武嚇軍機軍艦干擾不斷,加上疫情影響造成的經濟影響,台灣面對嚴峻的國內外形勢,必須要有立場堅定、堅持台灣主權,而且具有能力與經歷的總統來帶領大家。",L1-03,文本核心在描述台灣面臨的國家安全威脅與外部挑戰，包括中國軍事干擾和國際衝突影響,L2-07|L2-08|L2-01,L2-07體現在建構嚴峻危機形勢，L2-08體現在將中國設定為威脅源，L2-01體現在強調台灣主權與領導人選擇,中國文攻武嚇軍機軍艦干擾不斷|台灣面對嚴峻的國內外形勢|必須要有立場堅定、堅持台灣主權的總統,國家安全威脅|外部軍事干擾|主權維護需求,危機論述|強調性措辭|領導人資格要求,堅持台灣主權|中國文攻武嚇|立場堅定,high,,,round2
1223,柯文哲,TPP,news,2023/6/15 11:27,"經濟部表示,為因應疫後與全球氣候變遷所伴隨複雜的社會挑戰,「社會創新行動方案2.0」將串聯政府機關、企業部門、非營利組織、公民等多方力量的公私民夥伴關係(Public-Private-People Partnership),以加速推進社會創新政策,建立我國典範案例,與國際社會分享交流,於全球永續議題擴散社會影響力,進而打造創新包容永續的韌性台灣。",L1-08,文本核心在於政策方案的設計與執行過程，強調多方合作以推進社會創新政策。,L2-01|L2-04|L2-13,L2-01 體現於將台灣預設為國家主體；L2-04 透過國際分享與永續議題建立合法性；L2-13 提出打造韌性台灣的共同願景。,"「社會創新行動方案2.0」將串聯政府機關、企業部門、非營利組織、公民等多方力量|建立我國典範案例,與國際社會分享交流|打造創新包容永續的韌性台灣",公私民夥伴關係合作|政策加速與典範建立|國際永續影響力擴散,官方政策宣示語調|前瞻性目標導向,韌性台灣|社會創新行動方案|公私民夥伴關係,high,,,round2
1224,柯文哲,TPP,news,2023/2/16 21:53,"阿里歐拉致詞感謝我國頒贈勳章,並讚揚台灣是富有創造力、韌性及樂於助人的國家,巴拉圭堅信只有台灣人民有權決定台灣的未來,並支持台灣的國際參與,相信台灣能為世界做出有價值的貢獻,與國際社會共同解決當前面臨的挑戰。",L1-08,文本核心聚焦於巴拉圭對台灣國際參與的政策支持與外交立場表述,L2-01|L2-04|L2-11,L2-01體現在將台灣建構為國家主體，L2-04體現在強調國際參與正當性，L2-11體現在讚揚台灣特質與貢獻,讚揚台灣是富有創造力、韌性及樂於助人的國家|巴拉圭堅信只有台灣人民有權決定台灣的未來|支持台灣的國際參與,主權自主論述|國際參與正當性|國家特質讚揚,外交辭令|正面評價|支持性表述,有權決定台灣的未來|支持台灣的國際參與,high,,,round2
1225,侯友宜,KMT,news,2023/5/18 5:30,"賴指出,他們討論的不是流量很高的話題,卻是國家需要被重視的事情,現階段國際情勢複雜,面對威權主義擴張、氣候變遷、淨零轉型及數位轉型等艱鉅挑戰,台灣必須維持均衡、開放、進步的正確方向,才能站穩國際舞台,同時也要持續尊重多元、關心弱勢、建立公義社會。",L1-08,文本核心在闡述國家面對的挑戰與應對方向，強調政策制定與國家發展路徑的選擇,L2-07|L2-13|L2-15,L2-07體現在威權主義擴張等系統性危機描述，L2-13體現在對未來發展方向的願景設定，L2-15體現在開放進步與民主價值的強調,面對威權主義擴張、氣候變遷、淨零轉型及數位轉型等艱鉅挑戰|台灣必須維持均衡、開放、進步的正確方向|持續尊重多元、關心弱勢、建立公義社會,國際挑戰應對|國家發展方向|社會公義建設,政策性論述|願景式語言|價值導向,威權主義擴張|站穩國際舞台|公義社會,high,,,round2
1226,赖清德,DPP,news,2023/12/27 18:21,"菲利佩六世在今年的耶誕夜演說中,選擇忽略西班牙國內的其他問題和國際社會的戰亂危機,全場都在讚揚西班牙憲法的民主價值,以及西班牙的團結統一。",L1-06,文本核心聚焦於國家元首對憲法價值與國家統一的強調，屬於政府權威運作與法治建設的範疇,L2-15|L2-14,L2-15體現在對憲法民主價值的讚揚，L2-14體現在對國家團結統一的強調,全場都在讚揚西班牙憲法的民主價值|以及西班牙的團結統一,憲法民主價值頌揚|國家統一論述|政治話語選擇性聚焦,權威性表述|正面褒揚語氣|政治修辭運用,憲法的民主價值|團結統一,high,,,round2
1227,柯文哲,TPP,news,2024/1/3 22:43,"(記者鄭淑婷攝) 2024/01/03 22:43 〔記者鄭淑婷/桃園報導〕台灣大學政治系名譽教授明居正今(3)以「當今中國政治經濟社會的挑戰」為題發表演說,他提到,除了國際政治、主流國家反共保台作為等,中共現今面臨經濟財政、社會問題及政治鬥爭,是阻止其攻打台灣的三大內部因素,也凸顯中共其實並不強大而且弊病叢生。",L1-03,文本核心在分析中共面臨的內部挑戰如何阻止其攻打台灣，聚焦於安全威脅與衝突因素,L2-07|L2-08,L2-07體現在將中共問題建構為系統性危機，L2-08體現在將中共設定為具有威脅性的共同敵人,阻止其攻打台灣的三大內部因素|中共其實並不強大而且弊病叢生,中共內部挑戰阻止攻台|中共弊病叢生不強大,專家分析語氣|負面描述措辭,反共保台|攻打台灣,high,,,round2
1228,赖清德,DPP,news,2023/8/15 7:57,"(編輯:張芷瑄)1120815 賴清德會支持者 談民主前輩一路相挺數度哽咽 紐時:賴清德低調過境美國 力求展現穩健可靠形象 麻生太郎會賴清德 關切台灣是否有自我防衛決心 中國經濟陷困境 專家憂北京藉此升高台海風險 賴清德:中國巧製輿論 將2024大選形塑成戰爭和平選擇 賴清德:中國文攻武嚇損人不利己 疑賴論是為影響大選 出席舊金山僑宴 賴清德:努力打造台灣成亞洲矽谷 出訪巴拉圭返國 賴清德:國際社會非常重視台灣 侯友宜接受彭博專訪 暢談中國、國防預算與半導體 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",L1-09,文本聚焦2024大選相關事件對選情與政治格局的影響，包括賴清德回應中國輿論操作、國際社會關注等政治後果分析,L2-01|L2-08|L2-15,L2-01體現在將台灣作為國際行為主體討論，L2-08將中國設定為共同敵人，L2-15強調民主價值與選舉正當性,賴清德:中國巧製輿論 將2024大選形塑成戰爭和平選擇|賴清德:中國文攻武嚇損人不利己 疑賴論是為影響大選|賴清德會支持者 談民主前輩一路相挺數度哽咽,選舉輿論戰|中國威脅論|國際社會重視台灣|民主價值捍衛,指控性語言|情感渲染|國際媒體背書,民主前輩|文攻武嚇|戰爭和平選擇|自我防衛決心,high,,,round2
1229,赖清德,DPP,news,2023/11/29 13:06,"賴清德分享過去擔任台南市長、行政院長期間,處理當時的「五缺」議題,以及近期他針對淨零轉型提出的各項政策及願景,包括推動創新經濟、發展再生能源等,讓台灣在面對氣候變遷的挑戰下,仍能順利與國際接軌。",L1-08,文本核心在於政策制定與願景規劃，聚焦於處理五缺議題和淨零轉型政策的推動過程,L2-13,文本提出淨零轉型願景和創新經濟發展藍圖，為台灣設定清晰的未來目標,處理當時的「五缺」議題|針對淨零轉型提出的各項政策及願景|推動創新經濟、發展再生能源等,政策執行經驗|淨零轉型願景|國際接軌目標,經驗分享式|願景導向|政策規劃語氣,淨零轉型|創新經濟|與國際接軌,high,,,round2
1230,赖清德,DPP,news,2023/9/28 5:30,"(記者劉信德攝) 2023/09/28 05:30 〔記者陳昀/台北報導〕民進黨主席賴清德昨出席民進黨三十七週年黨慶創黨先進聯誼餐會時表示,他自一九九六年台海危機棄醫從政,至今中國併吞台灣的企圖仍未改變,他在歷史關鍵時刻擔任黨主席並參選總統,會向台灣社會展現民進黨守護台灣,促進民主、和平的決心一點都沒改變,為台灣負起歷史性責任,在民主道路上繼續壯大台灣。",L1-09,文本核心在於闡述賴清德參選總統對民進黨政治地位與台灣民主發展的影響，聚焦政治後果分析,L2-01|L2-07|L2-08|L2-15,L2-01體現於將台灣建構為政治主體；L2-07建構中國併吞的生存危機；L2-08將中國設定為共同敵人；L2-15強調民主價值作為身份核心,"中國併吞台灣的企圖仍未改變|展現民進黨守護台灣,促進民主、和平的決心|在民主道路上繼續壯大台灣",台海危機歷史脈絡|中國威脅論述|民主守護承諾,歷史責任論述|危機動員修辭|政治承諾表述,守護台灣|促進民主|壯大台灣|中國併吞,high,,,round2
1231,侯友宜,KMT,news,2023/12/22 20:13,"她表示,世界正劇烈變動,地緣政治快速變化,全球產業鏈重組中,數位轉型與氣候變遷也衝擊全球經濟,政府最重要的是要在變局中管理風險,不是喊喊「侯侯做代誌」、「把國家還給人民」就能解決問題。",L1-08,文本核心在批判對手政策口號的不足，強調政府應在變局中進行風險管理的政策制定與評估,L2-07|L2-09,建構全球變動的系統性危機，並通過對比凸顯政策能力的差距,"世界正劇烈變動,地緣政治快速變化,全球產業鏈重組中|政府最重要的是要在變局中管理風險|不是喊喊「侯侯做代誌」、「把國家還給人民」就能解決問題",全球變局風險管理|政策口號批判|產業鏈重組衝擊,對比論證|否定性修辭|務實導向,管理風險|侯侯做代誌|把國家還給人民,high,,,round2
1232,赖清德,DPP,news,2023/10/18 22:28,"賴清德先前到三峽祖師廟及廣行宮參香祈福,他致詞時表示,台灣面對的挑戰,不是來自國內、國際,而是來自鄰居,中國的進步及人民可以過更好的日子,也是台灣人去投資、設廠及發展經濟的結果。",L1-03,文本將中國定位為台灣面臨挑戰的來源，核心在於外部安全威脅的論述。,L2-02|L2-08,L2-02通過建構台灣與中國的差異化對比，L2-08將中國設定為共同威脅來源。,"台灣面對的挑戰...來自鄰居,中國|中國的進步...是台灣人去投資、設廠及發展經濟的結果",外部威脅歸因|經濟依賴關係|兩岸不對等貢獻,指涉性對比|責任歸因措辭,挑戰來自鄰居|台灣人投資結果,high,,,round2
1233,柯文哲,TPP,news,2023/12/11 17:19,"侯友宜表示,為了台海安定與印太地區穩定,他提出以嚇阻(Deterrence)、對話(Dialogue)與降低風險(De-escalation)的「3D戰略」作為兩岸、國防與外交藍圖,他會在就職10個月內公布「中華民國國家安全戰略」,把3D戰略具體化,達到促進繁榮、確保民主與強化安全3大目標。",L1-03,文本核心聚焦於台海安定、印太穩定與國家安全戰略，強調嚇阻與降低風險等安全議題,L2-01|L2-04|L2-13,L2-01體現在將中華民國作為國家主體制定安全戰略，L2-04體現在以嚇阻對話降低風險的國際規範框架，L2-13體現在提出促進繁榮確保民主強化安全的共同願景,為了台海安定與印太地區穩定|提出以嚇阻、對話與降低風險的「3D戰略」|公布「中華民國國家安全戰略」,國家安全戰略框架|兩岸關係穩定|區域安全維護,政策宣示語氣|戰略術語運用|目標導向表述,3D戰略|中華民國國家安全戰略|台海安定,high,,,round2
1234,柯文哲,TPP,news,2023/12/20 12:06,"透過 Google News 沈伯洋表示,不管是今年美國對中國的撤資,G7決定對中國去風險化,全世界都對中國做出了決定,台灣站在民主自由陣營,應該延續原來的政策,延續與民主自由同盟的世界,若放棄了這點,持續回到九二共識、回到與中國同一個經濟體,那麼台灣的經濟無法獨立、文化無法生根,要怎麼面對下一代。",L1-09,文本核心在分析國際政治格局對台灣政治選擇的影響，強調政策選擇對台灣未來政治地位的後果,L2-02|L2-04|L2-15,L2-02建構民主自由陣營與中國的二元對立；L2-04援引國際趨勢正當化政策；L2-15以民主自由界定台灣身份,"全世界都對中國做出了決定,台灣站在民主自由陣營|若放棄了這點,持續回到九二共識、回到與中國同一個經濟體|台灣的經濟無法獨立、文化無法生根,要怎麼面對下一代",民主vs威權二元對立|國際趨勢正當化|政策選擇的政治後果,陣營歸屬論述|危機預警語氣|世代責任訴求,民主自由陣營|九二共識|經濟獨立,high,,,round2
1235,柯文哲,TPP,news,2024/1/13 20:53,"該人士說,中國毫不掩飾的介選也成為國際媒體關注的焦點,美聯社報導,中國利用軍事威脅、外交壓力、假新聞和對政客的經濟利誘,採取廣泛的戰略來影響台灣選民,以選出支持統一的候選人。",L1-03,文本聚焦中国对台湾选举的干预手段，包括军事威胁、外交压力等安全威胁要素,L2-07|L2-08,L2-07体现为将中国干预描述为系统性危机，L2-08体现为将中国设定为具有主观恶意的共同敌人,中國毫不掩飾的介選|中國利用軍事威脅、外交壓力、假新聞和對政客的經濟利誘|影響台灣選民以選出支持統一的候選人,外部干预威胁|选举安全风险|系统性战略影响,威胁性描述|负面定性|危机渲染,中國介選|軍事威脅|影響台灣選民,high,,,round2
1236,柯文哲,TPP,news,2023/11/25 16:23,"林志潔是科技法律教授,賴清德指出,她能發揮專業協助立法、修法,保護台灣企業關鍵技術及營業秘密,她最了解科技產業,若能進入國會,一定能幫助產業面對國際挑戰,強化國家安全。",L1-03,文本核心在保護企業技術與營業秘密以強化國家安全，屬於非傳統安全範疇,L2-01|L2-07|L2-14,L2-01體現在將台灣預設為國家主體；L2-07建構技術外洩的國家安全危機；L2-14體現在號召團結面對挑戰,保護台灣企業關鍵技術及營業秘密|幫助產業面對國際挑戰|強化國家安全,技術保護立法|國家安全強化|產業國際競爭,專業權威背書|必要性論述|積極行動導向,保護台灣企業|強化國家安全|面對國際挑戰,high,,,round2
1237,赖清德,DPP,news,2023/8/10 0:33,"賴清德提到,他要向大家拜託,自己有心要守護台灣、守護民眾和繁榮,希望和民眾一起打拚與努力,民進黨在桃園市提名的在場立委參選人范綱祥、彭俊豪、劉仁照,以及現任立委趙正宇都希望大家支持,因為國會過半才能守護台灣,目前台灣也面對數位轉型挑戰及種種社會問題挑戰,所以需要好的領導人與國會支持,最後他祝福關聖帝君保佑每個人身體健康、事業順利、平安幸福。",L1-09,文本核心在於選舉動員，強調國會過半對守護台灣的重要性及對立委參選人的支持訴求,L2-01|L2-07|L2-14,L2-01體現於將台灣預設為守護主體；L2-07建構數位轉型與社會問題的系統性危機；L2-14明確號召團結支持,國會過半才能守護台灣|目前台灣也面對數位轉型挑戰及種種社會問題挑戰|希望大家支持,選舉動員|國會權力論述|社會挑戰應對,懇託語氣|危機論述|團結呼籲,守護台灣|國會過半|打拚與努力,high,,,round2
1238,柯文哲,TPP,news,2023/11/1 9:20,"中國經濟困局 專家:恐是今年最大地緣政治風險 董尼德表示,11月美國總統拜登將與習近平舉行「拜習會」,檯面目標是中美關係正常化,避免意外衝突,但中國「沒說出口」的目標是想在台灣議題得分,中方很可能要求美國保證不介入台灣事務。",L1-03,文本聚焦中國經濟困境可能引發地緣政治風險，並討論中美避免衝突及台灣議題的安全威脅,L2-07|L2-08,L2-07體現在建構中國經濟困局作為系統性危機，L2-08體現將中國描繪為在台灣議題上具有主觀惡意的威脅源,中國經濟困局 專家:恐是今年最大地緣政治風險|避免意外衝突|中國「沒說出口」的目標是想在台灣議題得分,經濟困局轉化為地緣政治風險|中美關係正常化與衝突避免|台灣議題的戰略博弈,風險警示語氣|暗示性表述|地緣政治分析視角,地緣政治風險|台灣議題得分|不介入台灣事務,high,,,round2
1239,柯文哲,TPP,news,2023/4/24 18:21,"事件回顧》盧沙野受訪稱中國人決定台灣命運 失控嗆主持人沒讀書 盧沙野言論挑戰各國團結 歐洲議員:最好送他回家 這番言論激起前蘇聯國家以及國際社會的怒火,因為它等同於否定了從前蘇聯解體國家的主權地位,包括烏克蘭、立陶宛、愛沙尼亞、拉脫維亞、哈薩克等14國,許多東歐國家也相繼提出官方抗議聲明。",L1-03,文本聚焦盧沙野言論引發的國際外交衝突與主權爭議，核心在安全威脅與國際對抗,L2-04|L2-08,L2-04體現在國際社會對主權地位的關注與抗議聲明；L2-08體現將盧沙野言論建構為挑戰各國團結的共同威脅,盧沙野言論挑戰各國團結|否定了從前蘇聯解體國家的主權地位|許多東歐國家也相繼提出官方抗議聲明,主權爭議|國際外交衝突|言論引發抗議,負面定性言論|強調國際反應|衝突敘事,挑戰各國團結|否定主權地位|官方抗議聲明,high,,,round2
1240,赖清德,DPP,news,2023/12/4 14:43,"賴清德強調,期許艋舺可以更加繁榮,他也會學習靈安尊王的精神,攜手跟立委參選人吳沛憶一同保護台灣的安全,抵抗中國武力的威脅,建立清廉愛鄉土的政府,來為國家跟社會效勞。",L1-03,文本核心在於抵抗中國武力威脅與保護台灣安全，聚焦於國家安全議題,L2-01|L2-08|L2-12|L2-14,L2-01體現國家主體性建構，L2-08設定中國為共同敵人，L2-12強調公共責任，L2-14號召團結行動,抵抗中國武力的威脅|保護台灣的安全|為國家跟社會效勞,國家安全威脅|政治領導責任|清廉政府建設,強調性措辭|使命號召語氣|二元對立框架,抵抗中國武力威脅|保護台灣安全|清廉愛鄉土,high,,,round2
1241,赖清德,DPP,news,2023/11/6 22:40,"林子倫指出,近年來面對氣候變遷、武漢肺炎(新型冠狀病毒病,COVID-19)疫情及國際情勢變化快速,台灣遭逢多重挑戰,幸好因政府與民間共同合作,合組各類國家隊共商解決辦法,才使台灣有別於世界各國,在急遽動盪中穩健克服多重難關,將其對人民的影響降到最低,國際評比也屢創佳績。",L1-08,文本核心在描述政府如何組織應對多重挑戰的政策過程與成效評估，強調政府與民間合作組建國家隊的解決方案。,L2-01|L2-09|L2-11,L2-01體現在將台灣作為自主應對挑戰的主體；L2-09通過國際評比佳績展現競爭意識；L2-11強調台灣表現優於世界各國以激發自豪感。,"政府與民間共同合作,合組各類國家隊共商解決辦法|台灣有別於世界各國,在急遽動盪中穩健克服多重難關|國際評比也屢創佳績",政府民間合作模式|國際表現比較|危機應對成效,正面肯定語氣|成就導向敘述|對比強化,國家隊|國際評比佳績|穩健克服難關,high,,,round2
1242,柯文哲,TPP,news,2024/1/5 17:44,"一位美國資深官員告訴路透社:「可能會有一段時間緊張情勢升高,需要外交、明確的溝通管道,以及重申和平、穩定與維持現狀的重要。」 這位官員說,美國已在與中國的會談中明確表達對軍事、經濟及其他脅迫手段的擔憂。",L1-03,文本核心聚焦於緊張情勢升高、軍事脅迫等安全威脅議題,L2-07|L2-08,L2-07體現在建構緊張情勢升高的共同危機，L2-08體現在將中國設定為使用脅迫手段的共同敵人,可能會有一段時間緊張情勢升高|對軍事、經濟及其他脅迫手段的擔憂,安全威脅論述|外交溝通必要性|維持現狀主張,官方權威引述|風險預警語氣|外交辭令表述,緊張情勢升高|維持現狀|脅迫手段,high,,,round2
1243,柯文哲,TPP,news,2023/7/5 10:53,"歐栩韶強調,將開始談判的農業議題涉及「依照國際組織標準、科學證據、風險等制定食品安全及動植物相關措施」的農產品檢驗標準修訂,環保議題涉及「實施嚴格的環境標準,尋求更積極的減碳工作」,勞工議題要求「確保勞工等利害關係人團體參與之決策過程,建立可執行的高標準貿易規範,提升就業與薪資」,其談判結果,勢必牽涉各利害關係人間的權益調整。",L1-08,文本核心在描述政策談判的具體內容與過程，包括農業、環保、勞工等議題的標準制定與實施,L2-04,文本強調依照國際組織標準制定措施，體現通過國際規範來論證政策正當性的意圖,"依照國際組織標準、科學證據、風險等制定食品安全及動植物相關措施|實施嚴格的環境標準,尋求更積極的減碳工作|確保勞工等利害關係人團體參與之決策過程",國際標準制定|利害關係人參與|政策權益調整,專業術語使用|政策過程描述|客觀陳述,國際組織標準|高標準貿易規範|利害關係人參與,high,,,round2
1244,柯文哲,TPP,news,2023/4/22 12:11,"蔡英文強調,再生能源除能夠滿足產業綠電需求,還能帶動上兆元投資,整個綠電產業供應鏈上下游廠商都同時受惠,台灣政府有策略滿足供應鏈綠電需求,也有決心壯大我們綠能產業,逐步落實能源轉型,我們的目標是要把低碳零碳的挑戰轉換成帶動產業提供就業的新機會。",L1-01,文本核心聚焦再生能源產業的經濟效益，包括投資規模、供應鏈發展與就業機會,L2-01|L2-13,L2-01體現以'我們'為主體的國家能動性，L2-13提出能源轉型的未來願景,帶動上兆元投資|整個綠電產業供應鏈上下游廠商都同時受惠|把低碳零碳的挑戰轉換成帶動產業提供就業的新機會,產業經濟效益|能源轉型政策|就業機會創造,宣示性語氣|正向展望|政策承諾,壯大我們綠能產業|落實能源轉型|帶動產業提供就業,high,,,round2
1245,柯文哲,TPP,news,2024/1/3 22:43,"台灣大學政治系名譽教授明居正以「當今中國政治經濟社會的挑戰」為題發表演說,他提到,中共現今面臨經濟財政、社會問題及政治鬥爭,是阻止其攻打台灣的三大內部因素。",L1-03,文本核心在分析中國內部問題如何阻止其對台軍事行動，聚焦於安全威脅與衝突預防,L2-07|L2-08,L2-07體現在將中國問題建構為系統性危機，L2-08體現在將中共設定為具有敵意的共同威脅源,中共現今面臨經濟財政、社會問題及政治鬥爭|是阻止其攻打台灣的三大內部因素,中國內部挑戰分析|軍事威脅評估|安全風險防範,學術分析語氣|威脅論述框架,攻打台灣|中共面臨挑戰,high,,,round2
1246,柯文哲,TPP,news,2023/12/1 14:15,"摩根大通於官網宣布,他們在中國已有超過一個世紀的經營歷史,然而,戴蒙於峰會中提到,若台灣爆發戰爭,則「所有賭注將作廢」,彰顯了台海緊張關係對全球金融市場潛在影響的不確定性。",L1-03,文本聚焦台海戰爭對全球金融市場的潛在威脅與不確定性，屬於衝突與安全框架,L2-07,將台海緊張關係描述為可能影響全球的系統性危機，符合共同危機建構,若台灣爆發戰爭|所有賭注將作廢|台海緊張關係對全球金融市場潛在影響的不確定性,戰爭風險評估|金融市場不確定性|地緣政治影響,警示性措辭|風險強調,台海緊張關係|所有賭注將作廢,high,,,round2
